node_id,node_type,name,age,favorite_genre,artist,genre,release_year
S1601,song,Starboy,,,The Weeknd,"pop, R&B",2016
S1602,song,One Dance,,,Drake,"hip hop, pop, R&B",2016
S1603,song,Love Yourself,,,Justin Bieber,pop,2015
S1604,song,Closer,,,The Chainsmokers,"pop, Dance/Electronic",2016
S1605,song,Hello,,,Adele,"pop, R&B",2015
S1606,song,Panda,,,Desiigner,"hip hop, pop",2016
S1607,song,Tuesday (feat. Danelle Sandoval),,,Burak Yeter,Dance/Electronic,2016
S1608,song,Cheap Thrills (feat. Sean Paul),,,Sia,pop,2016
S1609,song,Wherever I Go,,,OneRepublic,pop,2016
S1610,song,Work,,,Rihanna,"hip hop, pop, R&B",2016
S1611,song,Hymn for the Weekend,,,Coldplay,"rock, pop",2015
S1612,song,Sorry,,,Justin Bieber,pop,2015
S1613,song,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",,,Justin Timberlake,pop,2016
S1614,song,Wait a Minute!,,,WILLOW,"pop, R&B, Dance/Electronic",2015
S1615,song,Tiimmy Turner,,,Desiigner,"hip hop, pop",2016
S1616,song,"Me, Myself & I",,,G-Eazy,"hip hop, pop",2015
S1617,song,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),,,David Guetta,"hip hop, pop, Dance/Electronic",2016
S1618,song,Hurts So Good,,,Astrid S,"rock, pop, Dance/Electronic",2016
S1619,song,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",,,Lil Wayne,"hip hop, pop",2016
S1620,song,Heathens,,,Twenty One Pilots,rock,2016
S1621,song,Low Life (feat. The Weeknd),,,Future,"hip hop, pop",2016
S1622,song,No Money,,,Galantis,"pop, Dance/Electronic",2016
S1623,song,Don't Let Me Down,,,The Chainsmokers,"pop, Dance/Electronic",2016
S1624,song,Girls Like (feat. Zara Larsson),,,Tinie Tempah,"hip hop, pop, Dance/Electronic",2016
S1625,song,Hear Me Now,,,Alok,"pop, Dance/Electronic",2016
S1626,song,All Time Low,,,Jon Bellion,"hip hop, pop",2016
S1627,song,Sex,,,Cheat Codes,"pop, Dance/Electronic",2016
S1628,song,NO,,,Meghan Trainor,pop,2017
S1629,song,Hotter Than Hell,,,Dua Lipa,pop,2017
S1630,song,In the Name of Love,,,Martin Garrix,"pop, Dance/Electronic",2016
S1631,song,Faded,,,Alan Walker,Dance/Electronic,2018
S1632,song,Cool Girl,,,Tove Lo,"pop, Dance/Electronic",2016
S1633,song,Let Me Love You,,,DJ Snake,"hip hop, pop, Dance/Electronic",2016
S1634,song,This Is What You Came For (feat. Rihanna),,,Calvin Harris,"hip hop, pop, Dance/Electronic",2016
S1635,song,I Took A Pill In Ibiza - Seeb Remix,,,Mike Posner,"hip hop, pop, Dance/Electronic",2016
S1636,song,2 Phones,,,Kevin Gates,"hip hop, pop",2016
S1637,song,Needed Me,,,Rihanna,"hip hop, pop, R&B",2016
S1638,song,Side To Side,,,Ariana Grande,pop,2016
S1639,song,Alone,,,Marshmello,"pop, Dance/Electronic",2016
S1640,song,I Know What You Did Last Summer,,,Shawn Mendes,pop,2015
S1641,song,Same Old Love,,,Selena Gomez,pop,2015
S1642,song,My Way,,,Calvin Harris,"hip hop, pop, Dance/Electronic",2016
S1643,song,HandClap,,,Fitz and The Tantrums,"pop, rock",2016
S1644,song,Ride,,,Twenty One Pilots,rock,2015
S1645,song,My House,,,Flo Rida,"hip hop, pop",2015
S1646,song,Dangerous Woman,,,Ariana Grande,pop,2016
S1647,song,Alarm,,,Anne-Marie,"pop, Dance/Electronic",2016
S1648,song,We Don't Talk Anymore (feat. Selena Gomez),,,Charlie Puth,pop,2016
S1649,song,I'm In Control,,,AlunaGeorge,"pop, Dance/Electronic",2016
S1650,song,DUELE EL CORAZON (feat. Wisin),,,Enrique Iglesias,"pop, latin",2016
S1651,song,Never Forget You,,,MNEK,Dance/Electronic,2015
S1652,song,The Ocean (feat. Shy Martin),,,Mike Perry,"pop, Dance/Electronic",2016
S1653,song,Hotline Bling,,,Drake,"hip hop, pop, R&B",2016
S1654,song,Into You,,,Ariana Grande,pop,2016
S1655,song,Treat You Better,,,Shawn Mendes,pop,2017
S1656,song,Say It,,,Tory Lanez,"hip hop, pop, R&B",2016
S1657,song,Adventure of a Lifetime,,,Coldplay,"rock, pop",2015
S1658,song,This Girl - Kungs Vs. Cookin' On 3 Burners,,,Kungs,"pop, Dance/Electronic",2016
S1659,song,You Don't Own Me (feat. G-Eazy),,,SAYGRACE,"pop, R&B",2016
S1660,song,Renegades,,,X Ambassadors,"hip hop, rock, pop",2015
S1661,song,Cake By The Ocean,,,DNCE,pop,2016
S1662,song,The Girl Is Mine,,,99 Souls,Dance/Electronic,2016
S1663,song,Papercuts (feat. Vera Blue),,,Illy,"hip hop, pop, Dance/Electronic",2016
S1664,song,Gold,,,Kiiara,"rock, pop, Dance/Electronic",2015
S1665,song,Stole the Show,,,Kygo,"pop, Dance/Electronic",2016
S1666,song,Work from Home (feat. Ty Dolla $ign),,,Fifth Harmony,pop,2016
S1667,song,Pop Style,,,Drake,"hip hop, pop, R&B",2016
S1668,song,PILLOWTALK,,,ZAYN,"pop, Dance/Electronic",2016
S1669,song,Here,,,Alessia Cara,"pop, R&B",2016
S1670,song,Middle,,,DJ Snake,"hip hop, pop, Dance/Electronic",2016
S1671,song,Sweet Lovin' - Radio Edit,,,Sigala,"pop, Dance/Electronic",2015
S1672,song,Jumpman,,,Drake,"hip hop, pop, R&B",2015
S1673,song,Dangerously,,,Charlie Puth,pop,2016
S1674,song,Close,,,Nick Jonas,pop,2016
S1675,song,Perfect Strangers,,,Jonas Blue,"pop, Dance/Electronic",2016
S1676,song,Cold Water (feat. Justin Bieber & MØ),,,Major Lazer,"hip hop, pop, Dance/Electronic",2016
S1677,song,Roses,,,The Chainsmokers,"pop, Dance/Electronic",2015
S1678,song,LUV,,,Tory Lanez,"hip hop, pop, R&B",2016
S1679,song,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",,,P!nk,pop,2016
S1680,song,Don't,,,Bryson Tiller,"hip hop, pop, R&B",2015
S1681,song,Just Hold On,,,Steve Aoki,"hip hop, pop, Dance/Electronic",2016
S1682,song,Tears (feat. Louisa Johnson),,,Clean Bandit,"pop, Dance/Electronic",2016
S1683,song,Fast Car,,,Jonas Blue,"pop, Dance/Electronic",2015
S1684,song,Never Be Like You,,,Flume,Dance/Electronic,2016
S1685,song,Good Grief,,,Bastille,"pop, rock",2016
S1686,song,The Greatest (feat. Kendrick Lamar),,,Sia,pop,2016
S1687,song,Not Nice,,,PARTYNEXTDOOR,"hip hop, pop, R&B",2016
S1688,song,"i hate u, i love u (feat. olivia o'brien)",,,Garrett Nash,"hip hop, pop",2016
S1689,song,1955,,,Hilltop Hoods,"hip hop, pop",2016
S1690,song,All In My Head (Flex) (feat. Fetty Wap),,,Fifth Harmony,pop,2016
S1691,song,"Sit Still, Look Pretty",,,Daya,"rock, pop, Dance/Electronic",2016
S1692,song,Don't Mind,,,Kent Jones,hip hop,2016
S1693,song,Say It,,,Flume,Dance/Electronic,2016
S1694,song,Exchange,,,Bryson Tiller,"hip hop, pop, R&B",2015
S1695,song,Final Song,,,MØ,"pop, Dance/Electronic",2016
S1696,song,Sorry,,,Beyoncé,"pop, R&B",2016
S1697,song,Shout Out to My Ex,,,Little Mix,pop,2017
S1698,song,Ophelia,,,The Lumineers,"pop, Folk/Acoustic",2016
S1699,song,Pink + White,,,Frank Ocean,"hip hop, pop, R&B",2016
S1700,song,Too Good,,,Drake,"hip hop, pop, R&B",2016
S1701,song,Shape of You,,,Ed Sheeran,pop,2017
S1702,song,No Lie,,,Sean Paul,"hip hop, pop",2018
S1703,song,Despacito (Featuring Daddy Yankee),,,Luis Fonsi,"pop, latin",2017
S1704,song,Too Good At Goodbyes,,,Sam Smith,pop,2017
S1705,song,Rockabye (feat. Sean Paul & Anne-Marie),,,Clean Bandit,"pop, Dance/Electronic",2016
S1706,song,Havana (feat. Young Thug),,,Camila Cabello,pop,2017
S1707,song,Thunder,,,Imagine Dragons,rock,2017
S1708,song,Don't Wanna Know (feat. Kendrick Lamar),,,Maroon 5,pop,2018
S1709,song,Something Just Like This,,,The Chainsmokers,"pop, Dance/Electronic",2017
S1710,song,Perfect,,,Ed Sheeran,pop,2017
S1711,song,Little Dark Age,,,MGMT,rock,2018
S1712,song,goosebumps,,,Travis Scott,"hip hop, Dance/Electronic",2016
S1713,song,Bored,,,Billie Eilish,"pop, Dance/Electronic",2017
S1714,song,Mask Off,,,Future,"hip hop, pop",2017
S1715,song,Him & I,,,G-Eazy,"hip hop, pop",2017
S1716,song,Cold (feat. Future),,,Maroon 5,pop,2017
S1717,song,Swang,,,Rae Sremmurd,"hip hop, pop",2016
S1718,song,Save That Shit,,,Lil Peep,hip hop,2017
S1719,song,Plain Jane,,,A$AP Ferg,"hip hop, pop",2017
S1720,song,Unforgettable,,,French Montana,"hip hop, pop",2017
S1721,song,Bank Account,,,21 Savage,hip hop,2017
S1722,song,More Than You Know,,,Axwell /\ Ingrosso,"pop, Dance/Electronic",2017
S1723,song,Dusk Till Dawn (feat. Sia) - Radio Edit,,,ZAYN,"pop, Dance/Electronic",2017
S1724,song,Mi Gente,,,J Balvin,latin,2017
S1725,song,You Don't Know Me - Radio Edit,,,Jax Jones,"hip hop, pop, Dance/Electronic",2016
S1726,song,Black Beatles,,,Rae Sremmurd,"hip hop, pop",2016
S1727,song,Ain't My Fault,,,Zara Larsson,"pop, Dance/Electronic",2017
S1728,song,BUTTERFLY EFFECT,,,Travis Scott,"hip hop, Dance/Electronic",2017
S1729,song,Rolex,,,Ayo & Teo,"hip hop, pop",2017
S1730,song,XO Tour Llif3,,,Lil Uzi Vert,hip hop,2017
S1731,song,Whatever It Takes,,,Imagine Dragons,rock,2017
S1732,song,Chill Bill (feat. J. Davi$ & Spooks),,,Rob $tone,hip hop,2016
S1733,song,Swalla (feat. Nicki Minaj & Ty Dolla $ign),,,Jason Derulo,"hip hop, pop",2017
S1734,song,No Limit,,,G-Eazy,"hip hop, pop",2017
S1735,song,Magnolia,,,Playboi Carti,hip hop,2017
S1736,song,Hold On,,,Chord Overstreet,"pop, Folk/Acoustic",2017
S1737,song,Breathe,,,Jax Jones,"hip hop, pop, Dance/Electronic",2017
S1738,song,Believer,,,Imagine Dragons,rock,2017
S1739,song,Criminal,,,Natti Natasha,"pop, latin",2017
S1740,song,HUMBLE.,,,Kendrick Lamar,hip hop,2017
S1741,song,Fetish (feat. Gucci Mane),,,Selena Gomez,pop,2017
S1742,song,Attention,,,Charlie Puth,pop,2017
S1743,song,Man's Not Hot,,,Big Shaq,"pop, Dance/Electronic",2017
S1744,song,Ciao Adios,,,Anne-Marie,"pop, Dance/Electronic",2017
S1745,song,Human,,,Rag'n'Bone Man,R&B,2017
S1746,song,do re mi,,,blackbear,"hip hop, pop, Dance/Electronic",2017
S1747,song,Gucci Gang,,,Lil Pump,hip hop,2017
S1748,song,Look What You Made Me Do,,,Taylor Swift,pop,2017
S1749,song,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),,,Enrique Iglesias,"pop, latin",2017
S1750,song,Tunnel Vision,,,Kodak Black,hip hop,2017
S1751,song,DNA.,,,Kendrick Lamar,hip hop,2017
S1752,song,Drowning (feat. Kodak Black),,,A Boogie Wit da Hoodie,hip hop,2017
S1753,song,Jocelyn Flores,,,XXXTENTACION,hip hop,2017
S1754,song,Bad and Boujee (feat. Lil Uzi Vert),,,Migos,"hip hop, pop",2017
S1755,song,Rake It Up (feat. Nicki Minaj),,,Yo Gotti,"hip hop, pop",2017
S1756,song,Scared to Be Lonely,,,Martin Garrix,"pop, Dance/Electronic",2017
S1757,song,Mama,,,Jonas Blue,"pop, Dance/Electronic",2017
S1758,song,Solo Dance,,,Martin Jensen,"pop, Dance/Electronic",2016
S1759,song,...Ready For It?,,,Taylor Swift,pop,2017
S1760,song,2U (feat. Justin Bieber),,,David Guetta,"hip hop, pop, Dance/Electronic",2017
S1761,song,Slippery (feat. Gucci Mane),,,Migos,"hip hop, pop",2017
S1762,song,There's Nothing Holdin' Me Back,,,Shawn Mendes,pop,2017
S1763,song,Good Life (with G-Eazy & Kehlani),,,G-Eazy,"hip hop, pop",2017
S1764,song,All Night,,,The Vamps,pop,2017
S1765,song,New Rules,,,Dua Lipa,pop,2017
S1766,song,Bodak Yellow,,,Cardi B,"hip hop, pop",2017
S1767,song,Skin,,,Rag'n'Bone Man,R&B,2017
S1768,song,I Would Like,,,Zara Larsson,"pop, Dance/Electronic",2017
S1769,song,Wild Thoughts (feat. Rihanna & Bryson Tiller),,,DJ Khaled,"hip hop, pop",2017
S1770,song,Congratulations,,,Post Malone,hip hop,2016
S1771,song,Without You (feat. Sandro Cavazza),,,Avicii,"pop, Dance/Electronic",2017
S1772,song,Symphony (feat. Zara Larsson),,,Clean Bandit,"pop, Dance/Electronic",2017
S1773,song,Chained To The Rhythm,,,Katy Perry,pop,2017
S1774,song,Juju on That Beat (TZ Anthem),,,Zay Hilfigerrr,set(),2016
S1775,song,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",,,Calvin Harris,"hip hop, pop, Dance/Electronic",2017
S1776,song,T-Shirt,,,Migos,"hip hop, pop",2017
S1777,song,Rich Love (with Seeb),,,OneRepublic,pop,2017
S1778,song,Pretty Girl - Cheat Codes X CADE Remix,,,Maggie Lindemann,"rock, pop",2017
S1779,song,Glorious (feat. Skylar Grey),,,Macklemore,"hip hop, pop",2017
S1780,song,NUMB,,,Hayden James,"pop, Dance/Electronic",2019
S1781,song,Strip That Down,,,Liam Payne,pop,2017
S1782,song,Passionfruit,,,Drake,"hip hop, pop, R&B",2017
S1783,song,Friends (with BloodPop®),,,Justin Bieber,pop,2017
S1784,song,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",,,ZAYN,"pop, Dance/Electronic",2016
S1785,song,Scars To Your Beautiful,,,Alessia Cara,"pop, R&B",2016
S1786,song,It's A Vibe,,,2 Chainz,"hip hop, pop",2017
S1787,song,Call on Me - Ryan Riback Remix,,,Starley,"pop, Dance/Electronic",2016
S1788,song,Weak,,,AJR,rock,2017
S1789,song,Lust for Life (with The Weeknd),,,Lana Del Rey,pop,2017
S1790,song,Reggaetón Lento (Remix),,,CNCO,"pop, latin",2017
S1791,song,Middle Of The Night,,,The Vamps,pop,2017
S1792,song,I Feel It Coming,,,The Weeknd,"pop, R&B",2016
S1793,song,Paris,,,The Chainsmokers,"pop, Dance/Electronic",2017
S1794,song,Bounce Back,,,Big Sean,"hip hop, pop",2017
S1795,song,Mercy,,,Shawn Mendes,pop,2017
S1796,song,Lonely Together (feat. Rita Ora),,,Avicii,"pop, Dance/Electronic",2017
S1797,song,No Promises (feat. Demi Lovato),,,Cheat Codes,"pop, Dance/Electronic",2017
S1798,song,24K Magic,,,Bruno Mars,pop,2016
S1799,song,Homemade Dynamite - REMIX,,,Lorde,"pop, Dance/Electronic",2017
S1800,song,It Ain't Me (with Selena Gomez),,,Kygo,"pop, Dance/Electronic",2017
S1801,song,God's Plan,,,Drake,"hip hop, pop, R&B",2018
S1802,song,rockstar (feat. 21 Savage),,,Post Malone,hip hop,2018
S1803,song,Ric Flair Drip (with Metro Boomin),,,Offset,"hip hop, pop",2017
S1804,song,Him & I (with Halsey),,,G-Eazy,"hip hop, pop",2017
S1805,song,In My Mind,,,Dynoro,"pop, Dance/Electronic",2018
S1806,song,Lucid Dreams,,,Juice WRLD,hip hop,2018
S1807,song,The Middle,,,Zedd,"hip hop, pop, Dance/Electronic",2018
S1808,song,FRIENDS,,,Marshmello,"pop, Dance/Electronic",2018
S1809,song,I Like It,,,Cardi B,"hip hop, pop",2018
S1810,song,Moonlight,,,XXXTENTACION,hip hop,2018
S1811,song,no tears left to cry,,,Ariana Grande,pop,2018
S1812,song,Mo Bamba,,,Sheck Wes,hip hop,2018
S1813,song,One Kiss (with Dua Lipa),,,Calvin Harris,"hip hop, pop, Dance/Electronic",2018
S1814,song,Taste (feat. Offset),,,Tyga,"hip hop, pop",2018
S1815,song,SICKO MODE,,,Travis Scott,"hip hop, Dance/Electronic",2018
S1816,song,Natural,,,Imagine Dragons,rock,2018
S1817,song,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",,,DJ Snake,"hip hop, pop, Dance/Electronic",2018
S1818,song,Spotlight,,,Marshmello,"pop, Dance/Electronic",2018
S1819,song,Pray For Me (with Kendrick Lamar),,,The Weeknd,"pop, R&B",2018
S1820,song,lovely (with Khalid),,,Billie Eilish,"pop, Dance/Electronic",2018
S1821,song,Walk It Talk It,,,Migos,"hip hop, pop",2018
S1822,song,Solo (feat. Demi Lovato),,,Clean Bandit,"pop, Dance/Electronic",2018
S1823,song,Nonstop,,,Drake,"hip hop, pop, R&B",2018
S1824,song,FEFE,,,6ix9ine,hip hop,2018
S1825,song,Call Out My Name,,,The Weeknd,"pop, R&B",2018
S1826,song,Te Boté - Remix,,,Nio Garcia,latin,2018
S1827,song,MotorSport,,,Migos,"hip hop, pop",2018
S1828,song,X,,,Nicky Jam,latin,2019
S1829,song,SAD!,,,XXXTENTACION,hip hop,2018
S1830,song,Sin Pijama,,,Becky G,"pop, latin",2018
S1831,song,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",,,Machine Gun Kelly,"hip hop, pop",2017
S1832,song,GUMMO,,,6ix9ine,hip hop,2018
S1833,song,Breathe,,,Jax Jones,"hip hop, pop, Dance/Electronic",2017
S1834,song,Sick Boy,,,The Chainsmokers,"pop, Dance/Electronic",2018
S1835,song,"King's Dead (with Kendrick Lamar, Future & James Blake)",,,Jay Rock,"hip hop, pop",2018
S1836,song,Plug Walk,,,Rich The Kid,"hip hop, pop",2018
S1837,song,All The Stars (with SZA),,,Kendrick Lamar,hip hop,2018
S1838,song,Everyday,,,Logic,"hip hop, pop",2018
S1839,song,Tip Toe (feat. French Montana),,,Jason Derulo,"hip hop, pop",2017
S1840,song,God is a woman,,,Ariana Grande,pop,2018
S1841,song,Powerglide (feat. Juicy J) - From SR3MM,,,Rae Sremmurd,"hip hop, pop",2018
S1842,song,German,,,EO,set(),2018
S1843,song,Nevermind,,,Dennis Lloyd,pop,2017
S1844,song,we fell in love in october,,,girl in red,"pop, rock, Dance/Electronic",2018
S1845,song,Wolves,,,Selena Gomez,pop,2017
S1846,song,Jackie Chan,,,Tiësto,"pop, Dance/Electronic",2018
S1847,song,Leave a Light On,,,Tom Walker,"rock, pop",2017
S1848,song,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",,,Sofía Reyes,"pop, latin",2018
S1849,song,Silence,,,Marshmello,"pop, Dance/Electronic",2017
S1850,song,Youngblood,,,5 Seconds of Summer,pop,2018
S1851,song,Body (feat. brando),,,Loud Luxury,"pop, Dance/Electronic",2017
S1852,song,For You (Fifty Shades Freed) (& Rita Ora),,,Liam Payne,pop,2018
S1853,song,Let You Down,,,NF,"hip hop, pop",2017
S1854,song,changes,,,XXXTENTACION,hip hop,2018
S1855,song,Corazón (feat. Nego do Borel),,,Maluma,latin,2018
S1856,song,Bodak Yellow,,,Cardi B,"hip hop, pop",2018
S1857,song,Yes Indeed,,,Lil Baby,hip hop,2018
S1858,song,Rise,,,Jonas Blue,"pop, Dance/Electronic",2018
S1859,song,Flames,,,David Guetta,"hip hop, pop, Dance/Electronic",2018
S1860,song,Vaina Loca,,,Ozuna,latin,2018
S1861,song,How Long,,,Charlie Puth,pop,2018
S1862,song,Better Now,,,Post Malone,hip hop,2018
S1863,song,Look Alive (feat. Drake),,,BlocBoy JB,"hip hop, pop",2018
S1864,song,River (feat. Ed Sheeran),,,Eminem,hip hop,2017
S1865,song,Happier,,,Marshmello,"pop, Dance/Electronic",2018
S1866,song,Be Alright,,,Dean Lewis,pop,2018
S1867,song,Done for Me (feat. Kehlani),,,Charlie Puth,pop,2018
S1868,song,Stir Fry,,,Migos,"hip hop, pop",2018
S1869,song,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",,,YG,"hip hop, pop",2018
S1870,song,In My Feelings,,,Drake,"hip hop, pop, R&B",2018
S1871,song,Jumanji,,,B Young,"hip hop, Dance/Electronic",2018
S1872,song,The Way I Am,,,Charlie Puth,pop,2018
S1873,song,Me Niego (feat. Ozuna & Wisin),,,Reik,"pop, latin",2018
S1874,song,Eastside (with Halsey & Khalid),,,benny blanco,"hip hop, pop",2018
S1875,song,Échame La Culpa,,,Luis Fonsi,"pop, latin",2017
S1876,song,17,,,MK,"pop, Dance/Electronic",2017
S1877,song,Anywhere,,,Rita Ora,"hip hop, pop, Dance/Electronic",2017
S1878,song,Answerphone (feat. Yxng Bane),,,Banx & Ranx,Dance/Electronic,2018
S1879,song,Trip,,,Ella Mai,"hip hop, pop, R&B",2018
S1880,song,Dura,,,Daddy Yankee,latin,2018
S1881,song,No Brainer,,,DJ Khaled,"hip hop, pop",2018
S1882,song,2002,,,Anne-Marie,"pop, Dance/Electronic",2018
S1883,song,Finesse - Remix; feat. Cardi B,,,Bruno Mars,pop,2017
S1884,song,Let's Fall in Love for the Night,,,FINNEAS,"rock, pop, Dance/Electronic",2018
S1885,song,The Greatest Show,,,Hugh Jackman,easy listening,2017
S1886,song,Bad At Love,,,Halsey,"pop, Dance/Electronic",2017
S1887,song,I'm Upset,,,Drake,"hip hop, pop, R&B",2018
S1888,song,Never Be the Same,,,Camila Cabello,pop,2018
S1889,song,Bad Vibe,,,M.O,"pop, Dance/Electronic",2018
S1890,song,IDGAF,,,Dua Lipa,pop,2017
S1891,song,Miss You (with Major Lazer & Tory Lanez),,,Cashmere Cat,"pop, rock",2018
S1892,song,Mine,,,Bazzi,"pop, Dance/Electronic",2018
S1893,song,Freaky Friday (feat. Chris Brown),,,Lil Dicky,"hip hop, pop",2018
S1894,song,I Like Me Better,,,Lauv,"pop, Dance/Electronic",2018
S1895,song,This Feeling,,,The Chainsmokers,"pop, Dance/Electronic",2018
S1896,song,Girls Like You (feat. Cardi B) - Cardi B Version,,,Maroon 5,pop,2018
S1897,song,Love Lies (with Normani),,,Khalid,"pop, R&B",2018
S1898,song,Nice For What,,,Drake,"hip hop, pop, R&B",2018
S1899,song,LOVE. FEAT. ZACARI.,,,Kendrick Lamar,hip hop,2017
S1900,song,Psycho (feat. Ty Dolla $ign),,,Post Malone,hip hop,2018
S1901,song,Old Town Road - Remix,,,Lil Nas X,"hip hop, pop",2019
S1902,song,bad guy,,,Billie Eilish,"pop, Dance/Electronic",2019
S1903,song,Señorita,,,Shawn Mendes,pop,2019
S1904,song,7 rings,,,Ariana Grande,pop,2019
S1905,song,Sunflower - Spider-Man: Into the Spider-Verse,,,Post Malone,hip hop,2019
S1906,song,Lost in the Fire (feat. The Weeknd),,,Gesaffelstein,Dance/Electronic,2019
S1907,song,Without Me,,,Halsey,"pop, Dance/Electronic",2018
S1908,song,Ride It,,,Regard,"pop, Dance/Electronic",2019
S1909,song,Shallow,,,Lady Gaga,pop,2018
S1910,song,Nothing Breaks Like a Heart (feat. Miley Cyrus),,,Mark Ronson,pop,2018
S1911,song,Someone You Loved,,,Lewis Capaldi,pop,2019
S1912,song,All Day And Night,,,Jax Jones,"hip hop, pop, Dance/Electronic",2019
S1913,song,Pure Water (with Migos),,,Mustard,"hip hop, pop",2019
S1914,song,Shotta Flow (feat. Blueface) [Remix],,,NLE Choppa,hip hop,2019
S1915,song,ZEZE (feat. Travis Scott & Offset),,,Kodak Black,hip hop,2018
S1916,song,Con Calma,,,Daddy Yankee,latin,2019
S1917,song,Let Me Down Slowly,,,Alec Benjamin,"rock, pop, Dance/Electronic",2018
S1918,song,Kill This Love,,,BLACKPINK,pop,2019
S1919,song,Clout (feat. Cardi B),,,Offset,"hip hop, pop",2019
S1920,song,Piece Of Your Heart,,,MEDUZA,"pop, Dance/Electronic",2019
S1921,song,Antisocial (with Travis Scott),,,Ed Sheeran,pop,2019
S1922,song,SICKO MODE,,,Travis Scott,"hip hop, Dance/Electronic",2018
S1923,song,Mad Love,,,Mabel,"pop, Dance/Electronic",2019
S1924,song,Doin' Time,,,Lana Del Rey,pop,2019
S1925,song,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",,,DJ Snake,"hip hop, pop, Dance/Electronic",2019
S1926,song,Look Back at It,,,A Boogie Wit da Hoodie,hip hop,2018
S1927,song,My Type,,,Saweetie,"hip hop, pop, R&B",2019
S1928,song,Ransom,,,Lil Tecca,hip hop,2019
S1929,song,Keisha & Becky - Remix,,,Russ Millions,pop,2019
S1930,song,lovely (with Khalid),,,Billie Eilish,"pop, Dance/Electronic",2018
S1931,song,Don't Call Me Up,,,Mabel,"pop, Dance/Electronic",2019
S1932,song,Old Town Road,,,Lil Nas X,"hip hop, pop",2019
S1933,song,Going Bad (feat. Drake),,,Meek Mill,"hip hop, pop",2018
S1934,song,Wow.,,,Post Malone,hip hop,2019
S1935,song,Juicy,,,Doja Cat,pop,2019
S1936,song,Swervin (feat. 6ix9ine),,,A Boogie Wit da Hoodie,hip hop,2018
S1937,song,emotions,,,iann dior,"hip hop, pop",2019
